name,value,year,lastValue,rank,image
Peja Stojakovic,0,1985.0,0,736,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1986.0,0,721,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1987.0,0,710,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1988.0,0,698,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1989.0,0,683,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1990.0,0,661,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1991.0,0,645,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1992.0,0,633,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1993.0,0,617,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1994.0,0,604,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1995.0,0,591,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1996.0,0,578,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1997.0,0,567,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1998.0,0,556,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,1999.0,0,548,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,2000.0,0,532,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,2001.0,0,515,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,0,2002.0,0,503,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,46,2003.0,0,396,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,60,2004.0,46,388,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,72,2005.0,60,376,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,82,2006.0,72,368,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,86,2007.0,82,374,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,96,2008.0,86,370,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,99,2009.0,96,369,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,104,2010.0,99,371,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2011.0,104,369,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2012.0,106,369,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2013.0,106,371,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2014.0,106,374,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2015.0,106,378,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2016.0,106,379,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2017.0,106,382,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2018.0,106,385,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Peja Stojakovic,106,2019.0,106,387,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/stojape01.jpg
Darren Collison,0,1974.0,0,1159,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1975.0,0,1135,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1976.0,0,1112,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1977.0,0,1067,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1978.0,0,1041,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1979.0,0,1023,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1980.0,0,996,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1981.0,0,982,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1982.0,0,956,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1983.0,0,937,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1984.0,0,918,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1985.0,0,901,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1986.0,0,886,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1987.0,0,875,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1988.0,0,863,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1989.0,0,848,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1990.0,0,826,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1991.0,0,810,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1992.0,0,798,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1993.0,0,782,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1994.0,0,769,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1995.0,0,756,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1996.0,0,743,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1997.0,0,732,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1998.0,0,721,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,1999.0,0,713,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2000.0,0,697,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2001.0,0,680,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2002.0,0,668,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2003.0,0,651,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2004.0,0,640,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2005.0,0,630,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2006.0,0,617,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2007.0,0,603,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2008.0,0,594,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2009.0,0,586,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2010.0,0,574,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2011.0,0,564,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2012.0,0,558,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2013.0,0,551,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2014.0,0,539,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2015.0,0,526,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2016.0,0,516,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,0,2017.0,0,503,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,97,2018.0,0,395,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Darren Collison,106,2019.0,97,388,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/collida01.jpg
Vern Fleming,0,1974.0,0,774,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1975.0,0,750,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1976.0,0,727,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1977.0,0,682,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1978.0,0,656,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1979.0,0,638,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1980.0,0,611,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1981.0,0,597,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1982.0,0,571,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1983.0,0,552,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1984.0,0,533,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1985.0,0,516,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,0,1986.0,0,501,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,31,1987.0,0,342,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,42,1988.0,31,321,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,54,1989.0,42,309,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,64,1990.0,54,310,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,77,1991.0,64,300,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,84,1992.0,77,297,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,93,1993.0,84,294,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,99,1994.0,93,295,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,100,1995.0,99,299,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,1996.0,100,301,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,1997.0,105,308,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,1998.0,105,314,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,1999.0,105,318,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2000.0,105,327,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2001.0,105,333,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2002.0,105,334,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2003.0,105,336,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2004.0,105,342,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2005.0,105,342,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2006.0,105,345,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2007.0,105,355,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2008.0,105,361,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2009.0,105,364,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2010.0,105,369,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2011.0,105,370,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2012.0,105,370,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2013.0,105,372,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2014.0,105,375,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2015.0,105,379,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2016.0,105,380,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2017.0,105,383,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2018.0,105,387,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Vern Fleming,105,2019.0,105,389,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/flemive01.jpg
Eric Snow,0,1974.0,0,998,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1975.0,0,974,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1976.0,0,951,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1977.0,0,906,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1978.0,0,880,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1979.0,0,862,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1980.0,0,835,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1981.0,0,821,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1982.0,0,795,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1983.0,0,776,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1984.0,0,757,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1985.0,0,740,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1986.0,0,725,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1987.0,0,714,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1988.0,0,702,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1989.0,0,687,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1990.0,0,665,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1991.0,0,649,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1992.0,0,637,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1993.0,0,621,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1994.0,0,608,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1995.0,0,595,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1996.0,0,582,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1997.0,0,571,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1998.0,0,560,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,1999.0,0,552,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,2000.0,0,536,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,2001.0,0,519,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,0,2002.0,0,507,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,44,2003.0,0,400,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,50,2004.0,44,396,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,66,2005.0,50,382,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,85,2006.0,66,365,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,101,2007.0,85,359,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2008.0,101,362,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2009.0,105,365,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2010.0,105,370,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2011.0,105,371,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2012.0,105,371,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2013.0,105,373,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2014.0,105,376,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2015.0,105,380,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2016.0,105,381,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2017.0,105,384,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2018.0,105,388,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Eric Snow,105,2019.0,105,390,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/snower01.jpg
Steve Nash,0,1974.0,0,988,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1975.0,0,964,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1976.0,0,941,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1977.0,0,896,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1978.0,0,870,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1979.0,0,852,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1980.0,0,825,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1981.0,0,811,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1982.0,0,785,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1983.0,0,766,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1984.0,0,747,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1985.0,0,730,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1986.0,0,715,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1987.0,0,704,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1988.0,0,692,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1989.0,0,677,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1990.0,0,655,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1991.0,0,639,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1992.0,0,627,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1993.0,0,611,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1994.0,0,598,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1995.0,0,585,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1996.0,0,572,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1997.0,0,561,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1998.0,0,550,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,1999.0,0,542,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,2000.0,0,526,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,0,2001.0,0,509,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,18,2002.0,0,422,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,24,2003.0,18,419,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,32,2004.0,24,415,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,38,2005.0,32,407,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,50,2006.0,38,401,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,56,2007.0,50,403,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,61,2008.0,56,401,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,71,2009.0,61,396,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,83,2010.0,71,388,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,87,2011.0,83,386,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,95,2012.0,87,376,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,100,2013.0,95,376,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2014.0,100,377,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2015.0,102,381,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2016.0,102,383,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2017.0,102,385,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2018.0,102,390,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Steve Nash,102,2019.0,102,391,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/nashst01.jpg
Jeff Malone,0,1974.0,0,766,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1975.0,0,742,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1976.0,0,719,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1977.0,0,674,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1978.0,0,648,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1979.0,0,630,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1980.0,0,603,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1981.0,0,589,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1982.0,0,563,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1983.0,0,544,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1984.0,0,525,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,0,1985.0,0,508,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,34,1986.0,0,326,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,47,1987.0,34,309,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,60,1988.0,47,297,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
Jeff Malone,74,1989.0,60,286,https://d2cwpp38twqe55.cloudfront.net/req/201905091/images/players/malonje01.jpg
